gene_id	baseMean_rna	baseMean_ribo	baseMean_5ut	log2FoldChange_rna	padj_rna	log2FoldChange_ribo	padj_ribo	log2FoldChange_riborna	padj_riborna	log2FoldChange_5ut	pval_5ut	symb	biotype	log2FC_5utrcds
ENSG00000101310.14	9354.05193931472	3494.97029076444	110.457308862644	-0.0856882200323316	0.481859462224375	0.0524541199796653	0.893629918731961	0.135978401408143	0.746911495061314	-0.0112580728533747	0.935142611095264	SEC23B	protein_coding	0.143219809206965
ENSG00000166352.15	940.654035580022	303.109310955617	51.2911286339775	-0.0857283768745785	0.741687824494657	0.106892363216296	0.856568063806269	0.191186648106571	0.788663057222666	-0.00245692246072071	0.994198048921457	C11orf74	protein_coding	0.154974659976341
ENSG00000136830.11	5089.62557219788	1067.87774293044	57.176826618846	-0.0857636174535892	0.51256231501917	0.076183057152564	0.860837342748699	0.159751537132584	0.722202371869944	-0.248520233113954	0.23444710088804	FAM129B	protein_coding	-0.0628352955551143
ENSG00000150457.8	600.457761609417	83.0016696943201	22.3044013221367	-0.0857710844887119	0.761385833688033	-0.0327038884959375	0.977023166345641	0.0530655148189377	0.964864351078472	0.0982450658960925	0.769823932404746	LATS2	protein_coding	0.0931094043914815
ENSG00000107859.9	168.897122645821	25.4480606867802	0	-0.085848334297224	0.86892373202284	-0.323062362474922	0.856568063806269	-0.230553482107341	NA	NA	NA	PITX3	protein_coding	NA
ENSG00000011454.16	2724.93725034117	1452.78919973717	10.0681543422042	-0.0858623447984679	0.594168842566949	0.0936650451837743	0.829278849341052	0.177918659924311	0.753889976338684	0.531933614648086	0.271563487209991	RABGAP1	protein_coding	0.890316371073003
ENSG00000278558.4	37.7753446665837	6.38116366099217	NA	-0.0859685988606342	NA	0.42027858686911	NA	0.514412357394653	NA	NA	NA	TMEM191B	protein_coding	NA
ENSG00000159140.18	23364.6829780999	13347.0731353657	1.19920810805261	-0.0859867359224133	0.539397204844665	0.289015519046312	0.145693080616107	0.373090804670069	0.176134462864281	1.64999031290197	0.288779359344793	SON	protein_coding	NA
ENSG00000174720.15	2062.1836860662	1624.79671353093	74.0215493542781	-0.0859948545856081	0.66129348627807	0.231799701821452	0.439568684099203	0.318772051946784	0.496386516029525	0.105097419025554	0.71109838499247	LARP7	protein_coding	0.521379211569701
ENSG00000214013.9	599.951408736891	128.370278531759	40.0092995966365	-0.0860089487488941	0.757372441738398	-0.100281325258681	0.908750958186826	-0.0179706169782978	0.98509054728446	0.145289898081134	0.576892087674293	GANC	protein_coding	-0.0420114151088436
ENSG00000133104.12	5741.6797104171	3087.73172701072	135.415464455077	-0.0861333905599041	0.527396917099624	0.0507212035454522	0.903785663561786	0.136004681140186	0.792682786000685	-0.0785916258014723	0.653715274762465	SPG20	protein_coding	0.182124479342804
ENSG00000065618.17	23.0060272057274	4.15697617335955	1.24905484326635	-0.086146632461912	NA	-0.558845902573217	NA	-0.452125030645231	NA	1.97661500756678	0.146334145117681	COL17A1	protein_coding	NA
ENSG00000127314.17	1737.76875284389	931.978744094672	72.5604869841841	-0.0861497424816765	0.632909451491533	-0.00844711830861655	0.986176652402686	0.075820857340336	0.906876602578682	-0.057045530830826	0.830430578243591	RAP1B	protein_coding	0.699648310870117
ENSG00000148200.16	365.223886755022	51.6460534078591	4.45363845347317	-0.0861638330534416	0.831294271232222	-0.0872642438196131	0.945864623429406	-0.0053866670918738	NA	-0.447285880072669	0.514980518691403	NR6A1	protein_coding	-0.242493627392958
ENSG00000169018.5	4473.54929650509	1417.09934155823	258.767687359728	-0.0861687714915839	0.558693484903873	-0.149029961128299	0.641286843625095	-0.0655470408569954	0.90980740304435	-0.0787951849605095	0.728983968947268	FEM1B	protein_coding	0.510562021904215
ENSG00000105559.11	402.519716605703	20.7272138901509	8.33427805362209	-0.086195679960664	0.800021706968544	0.0455438267558536	NA	0.129812477780715	NA	0.359994127248573	0.446942503038973	PLEKHA4	protein_coding	0.192645077942396
ENSG00000180902.17	1884.74201674425	310.129372303386	5.98085060880236	-0.0862432365181628	0.624210665395377	-0.166072038636715	0.771918681865865	-0.0811517741985323	0.912793448852306	0.81844895219497	0.184979321840239	D2HGDH	protein_coding	0.527556893326997
ENSG00000152219.4	891.824106482907	556.881258396744	16.2728750714794	-0.0863285537930391	0.727750659847602	0.200228987153143	0.604764883542475	0.285498355065615	0.593213153662762	-0.706377602323573	0.0588831461994578	ARL14EP	protein_coding	-1.07785656704901
ENSG00000185040.13	2.71712497166789	0	0	-0.0863512285700099	NA	NA	NA	NA	NA	NA	NA	SPDYE16	protein_coding	NA
ENSG00000205710.3	2.71712497166789	0	0	-0.0863512285700099	NA	NA	NA	NA	NA	NA	NA	C17orf107	protein_coding	NA
ENSG00000197375.12	1361.80069106242	346.338578819171	12.8017557738934	-0.0864961651602254	0.681219789606945	-0.28538519978538	0.469731831465196	-0.201480619752106	0.740929764091604	-0.0236979693968773	0.821967290610127	SLC22A5	protein_coding	0.81296952155503
ENSG00000107960.10	1237.32498772266	238.227295658875	18.1989138896509	-0.0865075052449705	0.681219789606945	-0.256034474599417	0.627851903231518	-0.173828522652714	0.819674960986857	-0.0387029692638485	0.88870971949585	OBFC1	protein_coding	-0.530141009912365
ENSG00000130764.9	5671.08036450591	2346.61636878702	0.276505982723242	-0.0865272469237535	0.531687817345167	0.107484714640306	0.758681479337475	0.191697281700879	0.660061481604737	8.85761465290367	0.478148378196676	LRRC47	protein_coding	NA
ENSG00000203727.3	105.300500773925	92.1009846344198	0	-0.0865591922170386	0.896844678322931	0.223640126361449	0.797555006902431	0.305324550565066	NA	NA	NA	SAMD5	protein_coding	NA
ENSG00000196236.12	969.743577319414	742.556169288936	3.79664959282455	-0.0865708862657489	0.72003553930581	0.318387294553102	0.258226263561306	0.4031201265509	0.270309419466763	-0.38846123454502	0.633892008415104	XPNPEP3	protein_coding	-0.379192300332122
ENSG00000182903.15	1555.17058557616	509.595559907334	14.5873429939943	-0.0866026503527849	0.648520280883694	0.158758987761302	0.724357622794105	0.243709603946379	0.658468621745713	-0.330322271914302	0.410832167082481	ZNF721	protein_coding	-0.132894270497346
ENSG00000178922.16	1191.01940321042	255.485140510424	11.4920086962385	-0.0867500976457283	0.680848794012939	0.107828545422135	0.875255322087191	0.194480162755456	0.780418099599648	-0.114977359215586	0.761564642637873	HYI	protein_coding	0.26320062451488
ENSG00000131381.12	2082.97523183746	290.554935891699	97.6133712090553	-0.0868648758184443	0.616612643397453	-0.362313258215909	0.355277696432164	-0.279575478408009	0.58680132211354	0.366995672972522	0.0312995033420175	RBSN	protein_coding	0.907087179312984
ENSG00000164253.13	4077.24259911393	1490.04888621784	89.297215847006	-0.0869121475332241	0.530757722119713	-0.156787698743972	0.608167978822568	-0.0714236518870699	0.891996279749672	0.166477733572198	0.434813318715644	WDR41	protein_coding	0.781011292058155
ENSG00000120705.12	6880.79220912247	3507.43096121711	101.799795185526	-0.0869737738277094	0.533528667140522	0.0279951955069657	0.946353858324287	0.11291408490412	0.843838492970171	-0.0780898896123601	0.73689206047249	ETF1	protein_coding	0.481021985000236
ENSG00000185917.13	903.973103640318	233.071134349932	28.8539673594887	-0.0869828472816473	0.712712726404053	-0.014833487594741	0.982134765637114	0.0684109431148706	0.934958128559387	-0.0511988625518836	0.852775498032836	SETD4	protein_coding	0.253399109021492
ENSG00000243725.6	1858.70672998106	861.093819403744	1.98967203905109	-0.0870750246806589	0.657547253962828	0.0767827221638224	0.871539169662285	0.161586492280567	0.783537446760525	0.624282145683918	0.549483157582076	TTC4	protein_coding	-0.086866480908032
ENSG00000156206.13	6.89904335955602	1.25585463045029	0	-0.0870762370626725	NA	2.0140361008034	NA	2.09938908950275	NA	NA	NA	CFAP161	protein_coding	NA
ENSG00000115935.17	903.996069120952	202.684596489447	51.0056859031379	-0.0871494013218007	0.719791957405979	-0.0779050259816412	0.918671546610469	0.00852486185768688	0.993320597427334	-0.0573542635569702	0.818969599823221	WIPF1	protein_coding	-0.200339469732397
ENSG00000122550.17	1313.98827915631	546.171128609458	25.4862521603872	-0.0871845455793862	0.651818149418113	-0.124441610394657	0.801135853630717	-0.0386508082422608	0.959808737957411	0.251700717019246	0.3759404979796	KLHL7	protein_coding	0.145966703714381
ENSG00000257594.3	293.81112221181	123.060378781	3.09047633382754	-0.0872113647607538	0.821502830248342	0.549517160833426	0.29163975855721	0.634674473725623	0.247627205511531	-0.290841659949833	0.687006516839655	GALNT4	protein_coding	-0.127016409973022
ENSG00000272602.5	323.356978329128	118.625644394359	3.90062648802669	-0.0872256733543414	0.815074154312382	0.138687033908613	0.87923893994263	0.222459167267526	0.822210769382816	-1.12052866978784	0.151513067361486	ZNF595	protein_coding	-0.261555476907881
ENSG00000175221.14	2736.6615921973	567.907294061471	40.0925822817015	-0.0872307160360439	0.575096230610773	-0.164627802607542	0.725964911264404	-0.0788922609346783	0.909914109786936	0.0259701424233905	0.823073163045486	MED16	protein_coding	1.10326997212038
ENSG00000205758.11	1320.16774204958	551.277438610634	9.97822958076561	-0.0872493430376189	0.651434526723467	0.0121442238951895	0.981428146139741	0.0969144406813796	0.877000720564984	-0.122862641501629	0.795335251064157	CRYZL1	protein_coding	0.109624491174498
ENSG00000114993.15	2387.72538494486	528.270113551886	7.64779101782575	-0.0872719808912013	0.5839771138074	-0.154158312051513	0.751527792308654	-0.0694049893932856	0.921418455499402	0.408969328742808	0.44189739718676	RTKN	protein_coding	0.813769426071892
ENSG00000129810.14	1322.07490667903	1174.45281949059	128.156218802629	-0.087376854105217	0.664898864694869	0.16720371097516	0.620895815375315	0.252261241611098	0.595071845804178	0.118257348641693	0.832474567621418	SGO1	protein_coding	0.156877816390336
ENSG00000089091.16	311.11078926983	71.3762080953349	1.03189865664802	-0.0873831040572793	0.82007200241076	-0.336844507056642	0.71412009633504	-0.254488242879597	NA	1.97242127153396	0.220551254391381	DZANK1	protein_coding	0.368387405980022
ENSG00000117154.11	316.593345227076	25.7318521758997	8.05255243478233	-0.0874444083114028	0.822350301533171	-0.81802927178111	0.507398305240899	-0.735962898975389	NA	0.666280018104966	0.192073583421433	IGSF21	protein_coding	2
ENSG00000131845.14	650.986559915357	189.26004411923	30.1452828545149	-0.0875155290603664	0.757372441738398	0.163380722792965	0.806923202274083	0.248006593405549	0.747752563157036	-0.148995024946319	0.627060374578531	ZNF304	protein_coding	0.15995582991978
ENSG00000122378.13	1373.7938758649	245.673632435434	6.56733528311532	-0.0875171464688162	0.646305120522554	-0.216924735593109	0.679637224120535	-0.131152179561658	0.853633081999916	-0.112943338002883	0.841093736384844	FAM213A	protein_coding	0.584962500721156
ENSG00000090565.15	3322.22862608132	170.796323729252	101.553231675703	-0.087633470652991	0.561092557518419	-0.250044706991861	0.704220480074611	-0.165280070958215	0.828216143251458	-0.17114908751516	0.392482753626972	RAB11FIP3	protein_coding	-0.0827815621405214
ENSG00000180304.14	2921.49089588756	494.323092036781	121.732861779941	-0.087660637467948	0.572408519531091	-0.0628813943610491	0.908750958186826	0.0221171275470457	0.974024687030357	-0.146294373401362	0.288559395705117	OAZ2	protein_coding	-0.326489410905448
ENSG00000135083.14	177.111696935049	25.0335032473968	3.01862970920817	-0.0878686333055735	0.862232398881385	-0.0415119575192007	0.981920870165073	0.0418983948887924	NA	0.351405390967994	0.667319248827132	CCNJL	protein_coding	0.309328058107729
ENSG00000179476.7	139.315111969548	3.23398967040724	6.6187805665363	-0.0881868415203986	0.884280665508378	0.225908701582398	NA	0.311823763076163	NA	0.168126266201221	0.670220364374929	C14orf28	protein_coding	-0.637429920615292
ENSG00000197363.9	141.598167939242	21.6504356936803	0	-0.0882146414226694	0.880206184929322	0.376494916667712	NA	0.474787417489672	NA	NA	NA	ZNF517	protein_coding	NA
ENSG00000167191.11	383.322190810229	115.159152152702	19.1961557425458	-0.088390279964609	0.794851937193442	0.0989734442798397	0.918221668299512	0.186708608263379	0.854647863899655	0.0404020371520719	0.891386840617143	GPRC5B	protein_coding	-0.0249943794668697
ENSG00000166801.15	234.292040648276	72.8131725295118	14.9838382260787	-0.0883993668278146	0.843583058713268	0.127625620075185	0.909114937179926	0.213593182594546	NA	-0.34613281098013	0.346634458552529	FAM111A	protein_coding	-0.659962524560906
ENSG00000196151.10	744.044418312974	385.231834793029	4.59703103803481	-0.0884134265766484	0.73474500679754	-0.12100856062122	0.816465327930811	-0.0346201603605779	0.96770270917812	0.741147706630978	0.310274940389719	WDSUB1	protein_coding	1.73696559416621
ENSG00000185532.15	609.068420143836	703.152476928929	7.42443442899544	-0.0884458840400211	0.745542666157334	0.044272870061171	0.92678008122899	0.130364517592627	0.8429656604913	1.26191656598054	0.0296673534509288	PRKG1	protein_coding	1.28229630799443
ENSG00000020577.13	489.574207230249	117.674363345009	18.1291858288241	-0.0885123528402239	0.779235350993336	-0.320213606183767	0.63618642911197	-0.234514825212611	0.797246743356172	0.290714928978544	0.428110816437355	SAMD4A	protein_coding	0.882448454342206
ENSG00000175215.10	2022.00383771357	193.483845223139	57.5343898487814	-0.0886094699893186	0.597658425691094	-0.61438290097729	0.120530123630495	-0.527355047283544	0.139574695958018	0.438899488446005	0.0722629217983613	CTDSP2	protein_coding	0.952432408662205
ENSG00000141622.13	66.4936304233653	20.1895226903043	2.46561774376168	-0.0887110916999274	0.91497581818381	0.104827192206126	NA	0.185616233292431	NA	0.0510920159649519	0.925215337700186	RNF165	protein_coding	0.791413378188583
ENSG00000151287.16	1487.02743902962	562.357692551221	18.1116034590944	-0.0887527329241652	0.633885769864281	-0.0200220011659097	0.968935833446621	0.0669359107594416	0.917146427777647	-0.771888352871601	0.0479520547586502	TEX30	protein_coding	-1.12527323496452
ENSG00000188153.12	1377.013356057	477.960860092748	13.0063623508649	-0.0887787335120258	0.673100666809767	0.0691199148301014	0.902745306955944	0.156416513609107	0.809297504241417	-0.0482390978220768	0.911114948946131	COL4A5	protein_coding	0.0475283700825859
ENSG00000103494.12	1621.94032979646	972.456001781423	12.4012860080903	-0.0887930881016797	0.616612643397453	0.0986284434755409	0.809102731058286	0.185135512639055	0.703104098921542	0.676265109991637	0.131039254331408	RPGRIP1L	protein_coding	1.74052837350156
ENSG00000137812.19	2102.38264446262	2018.84197338991	20.6334959175688	-0.0888003252478345	0.585600345830038	0.223277200123114	0.417915022551006	0.310158307805702	0.389999387389473	-0.200428390690542	0.644450486680595	CASC5	protein_coding	0.34539010765522
ENSG00000155463.12	8430.41549686619	1424.20134628863	3.74974384410174	-0.088826627875933	0.556511083996457	-0.138549736406532	0.686068208702764	-0.052086537061034	0.933783794367847	0.37225178304475	0.633304176232599	OXA1L	protein_coding	-0.0343259622278202
ENSG00000104728.15	1855.50502392674	464.323198948292	2.66505746574904	-0.0888607714731567	0.602988148022958	0.114531357196827	0.8144866728171	0.201112414115208	0.692187673157853	-0.749765386427331	0.483608825108071	ARHGEF10	protein_coding	1.30791600451464
ENSG00000145439.11	859.758800503324	630.251287428337	31.0669432062377	-0.0889948784960403	0.70318006951106	0.00914322178874316	0.986176652402686	0.0962813050644863	0.88770052009529	-0.0816730933507053	0.774196824006989	CBR4	protein_coding	0.0798081772142581
ENSG00000119969.14	3359.51467518077	5853.8650183282	116.512368689903	-0.0891251513365558	0.592870902291699	0.0924433463584145	0.782586727139533	0.179262224288747	0.707570322792458	0.317258657745395	0.167464482860873	HELLS	protein_coding	1.08770653734425
ENSG00000136108.14	7067.38559090666	6719.73880981472	11.8908353590808	-0.0892107443096623	0.494694275675911	0.225670853288152	0.359369845340036	0.313040659133723	0.334671973434978	-0.367092292318585	0.399322824879474	CKAP2	protein_coding	0.0423652915398669
ENSG00000131061.13	503.450866408263	83.2386177508261	0.276505982723242	-0.0892448799744923	0.793974928243958	-0.198600962089519	0.842543630801094	-0.110759893775583	0.922678950457226	9.4896987166699	0.431674407464748	ZNF341	protein_coding	NA
ENSG00000065559.14	1245.04359552822	434.183165248459	0.469383630310373	-0.0892854305449176	0.656913267316628	-0.550910480742151	0.0432184464122405	-0.463720045156153	0.171600013024623	0.600813427065246	0.788408363883968	MAP2K4	protein_coding	NA
ENSG00000107789.15	2229.72460583686	996.701815585002	0.25222744369204	-0.0893420625692989	0.577959041215132	0.257435244988642	0.430065765033441	0.344400951000015	0.39988687427707	-8.92948875870399	0.421558963234975	MINPP1	protein_coding	NA
ENSG00000141956.13	767.110592571318	189.74795048082	0	-0.0893443849371534	0.725825453425186	0.0322022640325404	0.965337482508664	0.117815290912507	0.889477706702886	NA	NA	PRDM15	protein_coding	NA
ENSG00000104341.16	6773.18920058566	3548.29542566243	1.0722423309706	-0.0893679992333859	0.493173784450655	-0.415737062019345	0.0221121923407484	-0.328474971764347	0.221103981941158	1.71990892954806	0.397510488553319	LAPTM4B	protein_coding	NA
ENSG00000171169.8	335.033016282957	95.9898505652719	2.13797536867335	-0.0894082481404616	0.804397755425014	-0.204962427490799	0.819653293576982	-0.115424107882315	0.914685417033962	0.965195624229343	0.404792513138093	NAIF1	protein_coding	NA
ENSG00000176845.12	1207.71882796656	109.913219691213	25.7021714709865	-0.0894201443073907	0.651818149418113	-0.594280950917431	0.299492097296307	-0.504465662498569	0.342844391585964	0.613665595079886	0.0295399078280888	METRNL	protein_coding	0.669150209938635
ENSG00000092208.16	1177.05713782965	517.036517785147	0	-0.0894261275341298	0.676149300829952	0.161264700276401	0.736600344406577	0.250146034680949	0.686354906579972	NA	NA	GEMIN2	protein_coding	NA
ENSG00000175984.14	536.586661260704	204.56948789474	38.1423449264722	-0.0894373326320215	0.75692320284674	0.0216877946490453	0.978341469557194	0.107288872108929	0.90980740304435	0.185138559481348	0.407153854857331	DENND2C	protein_coding	0.383115483263911
ENSG00000126070.19	887.852442813685	408.820940384524	21.0315961818033	-0.0894855380799316	0.737983443307852	0.165997837140334	0.714320105425105	0.252902355552216	0.678717115446776	0.369481878112954	0.436547137725071	AGO3	protein_coding	2.27506319915206
ENSG00000198951.11	1570.07107111101	400.581161614106	114.166824132863	-0.0894857887875023	0.618085944317251	-0.278264912906283	0.453727367364755	-0.19070952165487	0.728734104366674	0.0545072041818226	0.793490308692176	NAGA	protein_coding	0.500368014348669
ENSG00000166033.11	388.40135529522	217.06528517141	1.66988139551432	-0.0895619020093196	0.799277089401128	-0.215482892103618	0.70896725071755	-0.127638007476245	0.886555836204805	-0.202180234021077	0.841928181769684	HTRA1	protein_coding	0.53743413063857
ENSG00000174197.16	2914.95800618835	1922.78387294194	11.5759987035628	-0.0896561898025349	0.572129776830959	0.185714081424056	0.510064031585128	0.27307916051558	0.47184876576123	0.434380724971094	0.325657811917741	MGA	protein_coding	0.803677181681025
ENSG00000058085.14	212.757287568746	55.9782946767699	0.998117056725655	-0.0897897711565334	0.849891616628138	-0.0895912409972782	0.943327156540957	-0.00363608448916615	NA	0.0919790698556864	0.947327565935735	LAMC2	protein_coding	0.0524674198941352
ENSG00000116035.2	189.950057768739	36.2282951729011	0	-0.0898058767467292	0.862232398881385	-0.161414150425808	0.917694149993209	-0.068948443817686	NA	NA	NA	VAX2	protein_coding	NA
ENSG00000172238.4	21.960966490438	7.72099899749433	1.02239559575686	-0.0898335903165925	NA	0.0969201850764162	NA	0.188646818594874	NA	1.38784389790857	0.367566673524963	ATOH1	protein_coding	NA
ENSG00000122728.6	257.060155020869	185.306141551063	0	-0.0898912577984887	0.828656291783262	0.346276724092133	0.509001629555344	0.433460135139678	0.524559273920123	NA	NA	TAF1L	protein_coding	NA
ENSG00000149300.9	32.9888544912562	13.2538327474773	0.731114134893575	-0.0898943059545918	NA	0.506733351406223	NA	0.589641007371781	NA	-1.37154509099221	0.467876026212237	C11orf52	protein_coding	-1.63742992061529
ENSG00000065413.17	216.147468609688	101.113045959376	0.503165230232737	-0.0899072770584408	0.846231571852784	0.162557948628769	0.860128281177037	0.248835621669247	NA	10.1140884474872	0.199304002841129	ANKRD44	protein_coding	NA
ENSG00000283224.1	216.147468609688	100.614224411929	0	-0.0899072770584408	0.846231571852784	0.177696097617656	0.843953149661129	0.264005770744693	NA	NA	NA	AC013264.1	protein_coding	NA
ENSG00000170917.13	290.296303139594	116.612622374924	15.0623079326094	-0.089958573020516	0.821928016300648	-0.0301638503628254	0.972950696101282	0.0586220746307707	0.957166376692729	0.415901120707405	0.26778347922102	NUDT6	protein_coding	0.363042861640582
ENSG00000152443.12	729.709987674628	308.18610480317	42.1811093463646	-0.0899907131638486	0.725825453425186	0.0654087498893502	0.918938365721078	0.153624446366314	0.8429656604913	0.112669458102815	0.70718720187016	ZNF776	protein_coding	0.437615347254054
ENSG00000182473.21	4990.71036628818	1239.06579574042	3.97769274876258	-0.0899955489037065	0.517066172815394	-0.131811383904558	0.711045723340893	-0.0440754175914045	0.940981685561636	-0.215720832411939	0.784234331209364	EXOC7	protein_coding	-0.571929936568807
ENSG00000010292.12	22938.0014011827	6480.55992438047	298.34581466943	-0.0899996757118683	0.466266883022184	0.0951864534319523	0.757761314579868	0.182971800849011	0.62823778793656	-0.165089049626404	0.445402082140993	NCAPD2	protein_coding	-0.290525645752644
ENSG00000167106.11	345.850635124628	17.1071827022905	4.11158227243306	-0.0900024057274251	0.806038274062033	-0.642955826473155	NA	-0.543305210517512	NA	1.25896140087129	0.0801467874625728	FAM102A	protein_coding	1.40439025507934
ENSG00000112365.4	1156.16811434313	510.746217056224	5.71090670047934	-0.0900024626443439	0.689408379077949	-0.0446064104358846	0.934250694385286	0.0432639755312621	0.952379849422885	0.364302184113199	0.562467847869718	ZBTB24	protein_coding	0.877744249949002
ENSG00000117523.15	18234.82834835	11431.227398091	335.039813405231	-0.0900073786366728	0.491142703786057	0.0423647914401212	0.91180861270971	0.130181943008753	0.794979045790534	-0.158314621021187	0.453225539304713	PRRC2C	protein_coding	0.124169429708541
ENSG00000061455.10	553.301767924941	182.051765137252	22.0275336672252	-0.090035405649855	0.755115864998458	-0.0140834968267558	0.98485269907717	0.0740328286560419	0.93530686508684	-0.0934908910097318	0.727659202193242	PRDM6	protein_coding	0.285655320084342
ENSG00000167380.16	3017.6530355906	1171.15232909655	135.353865054509	-0.0900889700625382	0.544352686156518	0.144812336784728	0.744862964006338	0.235054191372257	0.695532680569323	-0.238496840866352	0.216120828809541	ZNF226	protein_coding	-0.279898715811691
ENSG00000148606.12	4482.46611388449	1969.83672235995	20.5141162239406	-0.0901013173407894	0.516114308284008	0.0917860206118832	0.800657093740916	0.180086498806938	0.686354906579972	0.00894737862102435	0.960376229998573	POLR3A	protein_coding	0.438830493252064
ENSG00000079616.12	13109.8979086814	3233.0056567439	8.93553820607509	-0.090164360403154	0.421114482061929	0.0497531533651563	0.906452975793834	0.138416913187745	0.776685335881027	-0.0284928747473074	0.955756799552478	KIF22	protein_coding	0.93897056660244
ENSG00000125257.13	2925.70492822218	1560.99171383154	9.03817266299352	-0.0902312885229729	0.567956394050409	-0.181448782588988	0.55031779371627	-0.0929730716185074	0.872986194621942	0.308193900369601	0.535910179840238	ABCC4	protein_coding	0.63472116881634
ENSG00000198677.10	9269.47492072553	3359.86050099828	199.241678199512	-0.0902971682004735	0.506681650423026	0.244190931051984	0.326424689383299	0.333496479940046	0.323654288209289	0.1447814482159	0.476221733891097	TTC37	protein_coding	0.330094837357983
ENSG00000105514.7	204.063499109257	153.310223871275	143.643824469449	-0.0903044033640192	0.845455271337046	-0.116926066742388	0.888829782002047	-0.0278835964676484	0.980105933420851	-0.145997045633625	0.587801508581088	RAB3D	protein_coding	0.16349873228288
ENSG00000149548.14	252.210371584321	139.828618784318	2.2228933609608	-0.0904800841006569	0.831122183263187	0.247004098563324	0.724295447131154	0.335211559469431	0.696368536955185	0.0658280397598627	0.935157745266622	CCDC15	protein_coding	0.502500340529183
ENSG00000262655.3	1834.5485651452	1168.46775129905	17.1629333945835	-0.0904809644374351	0.595761641629479	-0.0345233741727421	0.943327156540957	0.0547473591127749	0.93530686508684	0.388922482689505	0.308308344183267	SPON1	protein_coding	0.838106157033303
ENSG00000092203.13	2279.11332332753	573.602033226816	4.72064137530525	-0.0905252701310085	0.588524667341552	-0.0977941197667532	0.841799211183488	-0.00982776532470894	0.987628848907469	-0.297918098313267	0.664020251749099	TOX4	protein_coding	0.0379054984382321
ENSG00000123485.11	4040.32831964573	1279.13540760382	1.50128228695839	-0.090580476664092	0.567749735964822	0.107639911054303	0.77439833200394	0.195956496327257	0.679164364621322	0.861917395814963	0.493762781218968	HJURP	protein_coding	0.79756947843175
ENSG00000091656.15	1350.17626837524	631.650368516764	46.7032822276038	-0.0906884386212447	0.636034075432894	0.0919686436327722	0.84698986440306	0.180139210397989	0.739193252374576	0.192369696543854	0.379421286823601	ZFHX4	protein_coding	0.170411166582849
ENSG00000006534.15	44.5752009672286	10.285067105241	0.737676209293797	-0.0907444539383674	0.9336590584507	-0.620840666547244	NA	-0.536193909700571	NA	-9.14439499999008	0.164711251803656	ALDH3B1	protein_coding	NA
ENSG00000163376.11	288.988644351796	152.849422469136	0.948270321511908	-0.0907460728712054	0.821354643910031	-0.00469136777498848	0.994715678202815	0.0824757586787841	0.93670068482239	0.0408587670506886	0.992547132973437	KBTBD8	protein_coding	0.893084796083488
ENSG00000196659.9	703.980077473902	250.886818705024	4.14629185731851	-0.0907657485373173	0.719399822974668	0.366939827870171	0.397502679431281	0.455599652547851	0.323654288209289	-1.10850252293111	0.135428064970188	TTC30B	protein_coding	-0.8573956045572
ENSG00000074842.7	4471.68331951054	1649.36805745478	1.91554676480614	-0.0908721149166229	0.498292062440573	0.0841780226675064	0.842154825083458	0.172673675524938	0.719642655045187	-0.12197070631215	0.94829666524587	MYDGF	protein_coding	-0.314236858491352
ENSG00000112855.14	2403.13012018869	707.087679329364	18.4158572093039	-0.0909796277214892	0.56079621073994	-0.121610955184741	0.765664847008946	-0.0329278346166336	0.956382777297143	0.159034726737029	0.67001365954063	HARS2	protein_coding	0.414607421755644
ENSG00000072110.13	5979.59259624083	2075.15694972259	66.901854473767	-0.0910197842798866	0.467599742823546	-0.030827979999867	0.939386629654549	0.0577749779024754	0.90980740304435	0.0848425941648427	0.805748782006498	ACTN1	protein_coding	0.897636135858856
ENSG00000127022.14	31111.8339201109	19053.1277102734	44.5139143566418	-0.0910611536618604	0.4246873575821	-0.0178871818280208	0.961753928851062	0.0722211971970615	0.894601111469427	0.0998013169864649	0.653426312724822	CANX	protein_coding	0.452339193317261
ENSG00000116350.16	7399.75779274625	3527.63866619108	74.7650568664857	-0.0911055855224596	0.552976088636089	-0.0270567739570548	0.945207545402284	0.0617692014879672	0.912119987174297	-0.26653971598096	0.318927071038142	SRSF4	protein_coding	-0.0704503568912119
ENSG00000069849.10	6189.8749274553	2808.78805212044	56.4948085720625	-0.0911699786201817	0.473160812774818	-0.185974587813509	0.507228172496344	-0.0957904206383979	0.860534317022068	0.0430226337004402	0.8445761415323	ATP1B3	protein_coding	0.199127005559076
ENSG00000168003.16	8287.19785063245	2305.90828281669	65.062927554028	-0.0913059683455332	0.918483729363509	-0.102179427618777	0.939386629654549	-0.0074146006021691	0.997961346059913	-0.219332257864213	0.439419151671486	SLC3A2	protein_coding	0.0277831053166688
ENSG00000063244.12	17768.1477544494	4672.24435134995	327.277960902541	-0.0913132106267266	0.519861824969997	0.00468963213635356	0.991740526259619	0.0929566220672435	0.871325872665527	0.0974493241539598	0.547283553687694	U2AF2	protein_coding	0.28641359752675
ENSG00000059573.8	15188.3518478352	6109.39394511881	111.311555332272	-0.0913452577828422	0.41523773238051	0.0330743780677074	0.931139417007056	0.123120474320929	0.796132088810852	0.0278009047183598	0.820862441909281	ALDH18A1	protein_coding	0.496414296788899
ENSG00000258064.1	193.037547396434	54.9443940411761	53.5874970121969	-0.0913714229125402	0.853222064990613	-0.413923131457013	0.678844828587835	-0.329233355167655	NA	-0.114509863052882	0.663240713894999	RP11-293I14.2	protein_coding	-0.142832043347126
